strike,days_to_expiration,implied_volatility
4870.0,25,0.36690679255807557
4875.0,25,0.3805854718726744
4875.0,25,0.366832564198984
4880.0,25,0.37981516180367875
4880.0,25,0.3651466531800755
4885.0,25,0.37808539022069443
4885.0,25,0.3634627894533753
4890.0,25,0.37713270416444666
4890.0,25,0.36252210453582967
4895.0,25,0.37617034108623
4895.0,25,0.36158238199427395
4900.0,25,0.37441707075904673
4900.0,25,0.35990282361087983
4905.0,25,0.3734389947013026
4905.0,25,0.35970591874531577
4910.0,25,0.3724615895057762
4910.0,25,0.35802902759509764
4915.0,25,0.37071320983419176
4915.0,25,0.35635356565991444
4920.0,25,0.36973858912928576
4920.0,25,0.3561578335261659
4925.0,25,0.3687645662310206
4925.0,25,0.35448542768033403
4930.0,25,0.3670205142872317
4930.0,25,0.35281355279880267
4935.0,25,0.3660489824689094
4935.0,25,0.3526219445333173
4940.0,25,0.3650788159060459
4940.0,25,0.3509527378181123
4945.0,25,0.36333899921775126
4945.0,25,0.3492870409833456
4950.0,25,0.36237146082115296
4950.0,25,0.3490960260964837
4955.0,25,0.3614044203460804
4955.0,25,0.34743206151325146
4960.0,25,0.3604383163696423
4960.0,25,0.3471181027013114
4965.0,25,0.35868396740462144
4965.0,25,0.3454298995874495
4970.0,25,0.3576916753207103
4970.0,25,0.3437437782192395
4975.0,25,0.3565618278785408
4975.0,25,0.3433226396109167
4980.0,25,0.3555712166997531
4980.0,25,0.3416113706114955
4985.0,25,0.35381538962216197
4985.0,25,0.3411053555577113
4990.0,25,0.3526638148504778
4990.0,25,0.33939676170597843
4995.0,25,0.35151018871093853
4995.0,25,0.33829121744554
5000.0,25,0.3497300206757573
5000.0,25,0.3371863987183402
5005.0,25,0.34920647379266956
5005.0,25,0.3354822174887682
5010.0,25,0.34805638502259856
5010.0,25,0.33498102370481675
5015.0,25,0.3469073459755969
5015.0,25,0.3332797801257599
5020.0,25,0.3457595429144832
5020.0,25,0.3327797215616467
5025.0,25,0.3446128690364991
5025.0,25,0.3310813010593908
5030.0,25,0.3428415171329017
5030.0,25,0.3305828063978634
5035.0,25,0.3416974047931842
5035.0,25,0.3288871651145261
5040.0,25,0.3405544675593202
5040.0,25,0.3283902195771097
5045.0,25,0.33941267343704207
5045.0,25,0.3266974349158882
5050.0,25,0.33827193238591247
5050.0,25,0.32620195736289653
5055.0,25,0.3371324255333581
5055.0,25,0.32451195705201097
5060.0,25,0.3359938608874299
5060.0,25,0.3240181663007645
5065.0,25,0.33485674201340526
5065.0,25,0.32233083399729
5070.0,25,0.333720504671414
5070.0,25,0.32176586891077963
5075.0,25,0.3325852520853185
5075.0,25,0.32054277872333214
5080.0,25,0.3314204102827536
5080.0,25,0.3193961352841548
5085.0,25,0.3307690148604337
5085.0,25,0.31863643234934996
5090.0,25,0.3294963291527709
5090.0,25,0.31689508537791
5095.0,25,0.3282074087133994
5095.0,25,0.3161373366298889
5100.0,25,0.3269054307859799
5100.0,25,0.31439888614568057
5105.0,25,0.3256047887447261
5105.0,25,0.31364314571853114
5110.0,25,0.32430541954123426
5110.0,25,0.31288806263983515
5115.0,25,0.3235191237761298
5115.0,25,0.3111537909647985
5120.0,25,0.32222204825774814
5120.0,25,0.31040074612443647
5125.0,25,0.32092622117191394
5125.0,25,0.30964836608921487
5130.0,25,0.31963162503802806
5130.0,25,0.30791824785013633
5135.0,25,0.318849135142481
5135.0,25,0.3071677966608841
5140.0,25,0.31755685729990324
5140.0,25,0.3064180578630611
5145.0,25,0.31677613313387587
5145.0,25,0.3046919836854495
5150.0,25,0.3154860872073606
5150.0,25,0.30390983822280065
5155.0,25,0.3141972372868272
5155.0,25,0.30305169706708357
5160.0,25,0.3128921144712272
5160.0,25,0.3020981046686548
5165.0,25,0.3119991723618276
5165.0,25,0.3007231089072906
5170.0,25,0.3105991788779154
5170.0,25,0.2993494885641975
5175.0,25,0.30959245503182486
5175.0,25,0.29838433051983426
5180.0,25,0.3081615543818409
5180.0,25,0.29742017257748066
5185.0,25,0.30715698984837464
5185.0,25,0.2964569411817085
5190.0,25,0.3061533922343484
5190.0,25,0.2950879903705614
5195.0,25,0.30515075857477014
5195.0,25,0.2937203655868573
5200.0,25,0.30372473577751957
5200.0,25,0.29276024824513447
5205.0,25,0.3027242634541564
5205.0,25,0.29180114085086495
5210.0,25,0.30130080263149467
5210.0,25,0.290842893809764
5215.0,25,0.30030242375425437
5215.0,25,0.28988556291529033
5220.0,25,0.29930502219702837
5220.0,25,0.28892914274347936
5225.0,25,0.2983085171319362
5225.0,25,0.2879735942426287
5230.0,25,0.29731298781573334
5230.0,25,0.287018983116734
5235.0,25,0.29631842352754156
5235.0,25,0.28601915145382195
5240.0,25,0.29532476392565005
5240.0,25,0.28495111648072624
5245.0,25,0.29427792245891377
5245.0,25,0.28380277469099047
5250.0,25,0.29315990693241717
5250.0,25,0.2826554918211214
5255.0,25,0.29196408019067166
5255.0,25,0.2815093431761523
5260.0,25,0.2907693950770488
5260.0,25,0.2803642510399876
5265.0,25,0.28957582859939923
5265.0,25,0.27922029182711816
5270.0,25,0.2883833446316183
5270.0,25,0.2780773677705025
5275.0,25,0.28719205033075784
5275.0,25,0.2772752630669757
5280.0,25,0.2863565636910875
5280.0,25,0.27647393042644886
5285.0,25,0.28516731321771516
5285.0,25,0.27533391153780895
5290.0,25,0.28433356864104037
5290.0,25,0.2741950143087025
5295.0,25,0.28350058188030247
5295.0,25,0.2733961733457392
5300.0,25,0.2819603359167202
5300.0,25,0.27254851461499874
5305.0,25,0.281129180779441
5305.0,25,0.27129172304081006
5310.0,25,0.28022447707371784
5310.0,25,0.27027486054088
5315.0,25,0.27889280571649055
5315.0,25,0.2692588868773935
5320.0,25,0.27783410148516985
5320.0,25,0.26824393394498003
5325.0,25,0.2767763687663126
5325.0,25,0.26722987778663804
5330.0,25,0.27571965093898065
5330.0,25,0.26621680308929896
5335.0,25,0.2743629623052489
5335.0,25,0.26520468339843783
5340.0,25,0.2736091583327087
5340.0,25,0.2641935017895677
5345.0,25,0.2722547493828348
5345.0,25,0.2631832369995788
5350.0,25,0.27150260075298477
5350.0,25,0.2624613950867726
5355.0,25,0.2704508847695433
5355.0,25,0.26145312942386134
5360.0,25,0.26939999588236074
5360.0,25,0.2604455415419093
5365.0,25,0.2686501408983353
5365.0,25,0.2597260676555131
5370.0,25,0.26790111187634846
5370.0,25,0.25885934466997157
5375.0,25,0.26651837942011414
5375.0,25,0.2579015580127938
5380.0,25,0.26561151701949276
5380.0,25,0.2566979193041158
5385.0,25,0.2646145164144355
5385.0,25,0.2557420248157954
5390.0,25,0.2636184712017974
5390.0,25,0.2547870161659792
5395.0,25,0.262623426887422
5395.0,25,0.253832887161782
5400.0,25,0.26162922634723285
5400.0,25,0.25287961596192365
5405.0,25,0.2606360375744309
5405.0,25,0.25217345124712803
5410.0,25,0.2596436886905328
5410.0,25,0.2512218251200573
5415.0,25,0.2586522749272928
5415.0,25,0.25027103735903905
5420.0,25,0.2576617317135008
5420.0,25,0.24928081917587597
5425.0,25,0.25667195391120357
5425.0,25,0.2483588310203776
5430.0,25,0.25581643426011
5430.0,25,0.24741421075597764
5435.0,25,0.25483231863516814
5435.0,25,0.24625688039280832
5440.0,25,0.25362594813027856
5440.0,25,0.24552761698264436
5445.0,25,0.2526436689633777
5445.0,25,0.24437220583587127
5450.0,25,0.25166217411341385
5450.0,25,0.24364429566252435
5455.0,25,0.2506816921946935
5455.0,25,0.24249098414774414
5460.0,25,0.2497020425688536
5460.0,25,0.2417647385217448
5465.0,25,0.24872337142796241
5465.0,25,0.2410391808287774
5470.0,25,0.24774545468180798
5470.0,25,0.23988824798511796
5475.0,25,0.24699076823885327
5475.0,25,0.2391445305932448
5480.0,25,0.2460146002427313
5480.0,25,0.23820571331084178
5485.0,25,0.24513756970990613
5485.0,25,0.23723554376620842
5490.0,25,0.24412661193324886
5490.0,25,0.23626621593752611
5495.0,25,0.2431166006633851
5495.0,25,0.2352978549505598
5500.0,25,0.24210751254495985
5500.0,25,0.23433019885836287
5505.0,25,0.24109939391884788
5505.0,25,0.23336370872404305
5510.0,25,0.2400921071437097
5510.0,25,0.2325841905247535
5515.0,25,0.23908574526900467
5515.0,25,0.2318053302716113
5520.0,25,0.23846895479575336
5520.0,25,0.23084096893181882
5525.0,25,0.23746406431940906
5525.0,25,0.23003962433750424
5530.0,25,0.23653151590904511
5530.0,25,0.22901993878178717
5535.0,25,0.23546884347485436
5535.0,25,0.22800119097683091
5540.0,25,0.23440718627530394
5540.0,25,0.22698336723374862
5545.0,25,0.2333464587135119
5545.0,25,0.2261312573051799
5550.0,25,0.23245867001433
5550.0,25,0.2251150751350684
5555.0,25,0.23139980185823872
5555.0,25,0.22426468711012043
5560.0,25,0.23051372524031866
5560.0,25,0.22341492738261493
5565.0,25,0.2296284598209583
5565.0,25,0.2225658897633106
5570.0,25,0.22874388147997377
5570.0,25,0.2218357484719596
5575.0,25,0.22782809262668746
5575.0,25,0.2207490625731705
5580.0,25,0.22690095820465
5580.0,25,0.21980526097040692
5585.0,25,0.22591744373352055
5585.0,25,0.21886233285913942
5590.0,25,0.22478115450196268
5590.0,25,0.21792025914822816
5595.0,25,0.2239529995058565
5595.0,25,0.21697900764951444
5600.0,25,0.22281862969088942
5600.0,25,0.21603847319752972
5605.0,25,0.22199201986367623
5605.0,25,0.21524584446914743
5610.0,25,0.22116610396705152
5610.0,25,0.21429653263784804
5615.0,25,0.2203147142412687
5615.0,25,0.2132830486687512
5620.0,25,0.2192719236563873
5620.0,25,0.2123720428809002
5625.0,25,0.21818384104331834
5625.0,25,0.21132913733166178
5630.0,25,0.2170967180305895
5630.0,25,0.2104198335422705
5635.0,25,0.21601056698715632
5635.0,25,0.20951135539971721
5640.0,25,0.21506379220713703
5640.0,25,0.20860367340467645
5645.0,25,0.2141178601404667
5645.0,25,0.20769678519011553
5650.0,25,0.2133110529560115
5650.0,25,0.20692305913775705
5655.0,25,0.2123666005523353
5655.0,25,0.20591048137491025
5660.0,25,0.21142593611160315
5660.0,25,0.20487445364805434
5665.0,25,0.2103459035572
5665.0,25,0.20383935754370563
5670.0,25,0.20926683480687822
5670.0,25,0.20292606921174822
5675.0,25,0.20831489534525915
5675.0,25,0.20201357758632604
5680.0,25,0.2073637698805953
5680.0,25,0.20110187864358717
5685.0,25,0.20641348075917182
5685.0,25,0.2001909604565883
5690.0,25,0.20546395504113707
5690.0,25,0.19937781179212516
5695.0,25,0.20456767220099065
5695.0,25,0.19832690434244346
5700.0,25,0.20346750461247926
5700.0,25,0.19727263819360724
5705.0,25,0.20236831903767064
5705.0,25,0.19621932103886314
5710.0,25,0.201386280879636
5710.0,25,0.195389457848841
5715.0,25,0.20040510746159046
5715.0,25,0.19433790140376403
5720.0,25,0.1994247615600815
5720.0,25,0.19350957456624945
5725.0,25,0.19856126960694365
5725.0,25,0.19268183972747738
5730.0,25,0.19769283553496303
5730.0,25,0.19169785988771526
5735.0,25,0.19657938844948572
5735.0,25,0.19059897642651902
5740.0,25,0.19554153973568425
5740.0,25,0.1897080815179365
5745.0,25,0.1945046084970462
5745.0,25,0.1886110592957245
5750.0,25,0.19346856957525588
5750.0,25,0.1876183512993277
5755.0,25,0.19254132780350208
5755.0,25,0.18683331930321306
5760.0,25,0.19161479524080843
5760.0,25,0.18603745434067046
5765.0,25,0.1906730763143803
5765.0,25,0.18488874326959623
5770.0,25,0.18946168634443708
5770.0,25,0.18382559024493114
5775.0,25,0.18845440421129128
5775.0,25,0.18286064503620975
5780.0,25,0.18744801104782471
5780.0,25,0.1818965158765339
5785.0,25,0.1864424805909186
5785.0,25,0.18103036381351567
5790.0,25,0.1855391664069378
5790.0,25,0.18016489732518579
5795.0,25,0.18472999501577447
5795.0,25,0.17927745485584423
5800.0,25,0.18355179896545165
5800.0,25,0.17812805998767495
5805.0,25,0.1825455194164229
5805.0,25,0.1771642862851805
5810.0,25,0.18144379488405055
5810.0,25,0.17610908513290127
5815.0,25,0.18053550770853605
5815.0,25,0.17523917371298103
5820.0,25,0.17962793989942838
5820.0,25,0.17436986331276078
5825.0,25,0.17867613376888436
5825.0,25,0.1733545155902465
5830.0,25,0.17765055877116148
5830.0,25,0.17237247455661414
5835.0,25,0.17644114472748368
5835.0,25,0.17139135606237277
5840.0,25,0.1755097634108525
5840.0,25,0.17041103607065372
5845.0,25,0.17457905863782103
5845.0,25,0.16960829072084016
5850.0,25,0.17374125103458765
5850.0,25,0.1687175746443953
5855.0,25,0.17275617631175558
5855.0,25,0.1677796322309924
5860.0,25,0.17178201827184086
5860.0,25,0.16667572783315449
5865.0,25,0.17062987446530922
5865.0,25,0.16574403913428623
5870.0,25,0.1697467597391191
5870.0,25,0.1648131042866507
5875.0,25,0.16886424095247654
5875.0,25,0.16405390916408083
5880.0,25,0.16798732944600359
5880.0,25,0.16315673346316964
5885.0,25,0.1669590129701871
5885.0,25,0.16217261512918335
5890.0,25,0.16601907455917053
5890.0,25,0.16127315014249335
5895.0,25,0.16507980214563697
5895.0,25,0.16037432565194865
5900.0,25,0.16431595092815288
5900.0,25,0.15964348626653402
5905.0,25,0.16347348733691597
5905.0,25,0.15880321214835913
5910.0,25,0.16254988351920324
5910.0,25,0.15791966084326328
5915.0,25,0.16162705172543407
5915.0,25,0.15695407619556534
5920.0,25,0.16070479056737333
5920.0,25,0.15623737935552884
5925.0,25,0.1599523599348304
5925.0,25,0.1554803836116808
5930.0,25,0.15918392866237527
5930.0,25,0.15473009088126888
5935.0,25,0.15824494456278798
5935.0,25,0.15382780155194664
5940.0,25,0.1574788308567342
5940.0,25,0.15309112132365377
5945.0,25,0.1567131439186355
5945.0,25,0.15235481023385716
5950.0,25,0.15612036558522246
5950.0,25,0.15178407225853507
5955.0,25,0.15519169824056447
5955.0,25,0.1509033741658391
5960.0,25,0.15442577754255526
5960.0,25,0.15016699201764472
5965.0,25,0.1536602389150607
5965.0,25,0.1494310648462327
5970.0,25,0.15306908153888696
5970.0,25,0.14886212011211547
5975.0,25,0.15236704620514543
5975.0,25,0.1481368301292194
5980.0,25,0.15160113864402897
5980.0,25,0.14740077904171658
5985.0,25,0.15092415254430713
5985.0,25,0.14674991241855684
5990.0,25,0.1503361923446944
5990.0,25,0.14618430422406586
5995.0,25,0.14978904755924813
5995.0,25,0.1456265798786838
6000.0,25,0.14902303643190648
6000.0,25,0.14489070602707216
6005.0,25,0.1484395138506749
6005.0,25,0.14424239747364373
6010.0,25,0.14785641805067
6010.0,25,0.14368168081662566
6015.0,25,0.14738629498207198
6015.0,25,0.14329231883807086
6020.0,25,0.14662770103381714
6020.0,25,0.14257461348735187
6025.0,25,0.14605864167531452
6025.0,25,0.14193699297862838
6030.0,25,0.14548998987175044
6030.0,25,0.14148125145672752
6035.0,25,0.14510866636413933
6035.0,25,0.1411078564901781
6040.0,25,0.14446484060100578
6040.0,25,0.14040465476404543
6045.0,25,0.14392061618986268
6045.0,25,0.13988166255735984
6050.0,25,0.14347603884977228
6050.0,25,0.1394540354324505
6055.0,25,0.14305096636968623
6055.0,25,0.13912203718639624
6060.0,25,0.142551970004538
6060.0,25,0.13848030194443137
6065.0,25,0.14205328359791985
6065.0,25,0.1380012469035139
6070.0,25,0.14166013781839654
6070.0,25,0.13772391653157412
6075.0,25,0.141317207100765
6075.0,25,0.1374239139183374
6080.0,25,0.14066215511350924
6080.0,25,0.13679632478768322
6085.0,25,0.1403451683070864
6085.0,25,0.13638371165833363
6090.0,25,0.1400284543249014
6090.0,25,0.13586378371504265
6095.0,25,0.13953586174178734
6095.0,25,0.13563778375191993
6100.0,25,0.13921378918612068
6100.0,25,0.13521775888419674
6105.0,25,0.13889193618562595
6105.0,25,0.13490854911157452
6110.0,25,0.1385704118735682
6110.0,25,0.13459971120448588
6115.0,25,0.1380666535236498
6115.0,25,0.1344121957703034
6120.0,25,0.13776535561087397
6120.0,25,0.13386834841119288
6125.0,25,0.13746431706194595
6125.0,25,0.13357929627060952
6130.0,25,0.13729472890230787
6130.0,25,0.13341768602887022
6135.0,25,0.13681682069974055
6135.0,25,0.13315063077580377
6140.0,25,0.13657833189083984
6140.0,25,0.13278133295575478
6145.0,25,0.13634008442504816
6145.0,25,0.13241240243190583
6150.0,25,0.13614958143958691
6150.0,25,0.1323241300920382
6155.0,25,0.13569624426013627
6155.0,25,0.13200027645671808
6160.0,25,0.1354064382879276
6160.0,25,0.1317223062840837
6165.0,25,0.1352800717652195
6165.0,25,0.1314446205307145
6170.0,25,0.13521772616129119
6170.0,25,0.13132338178861164
6175.0,25,0.1347316043226769
6175.0,25,0.1311497307776439
6180.0,25,0.1346089852219974
6180.0,25,0.13085625260285505
6185.0,25,0.13447811263987647
6185.0,25,0.1307387119737251
6190.0,25,0.13428750324835753
6190.0,25,0.13059139335614392
6195.0,25,0.1340033869662582
6195.0,25,0.13033811019793323
6200.0,25,0.13371953494357397
6200.0,25,0.13006622596212866
6210.0,25,0.1337717219912622
6210.0,25,0.1299058754486201
6220.0,25,0.1336191977366671
6220.0,25,0.12980283777500473
6225.0,25,0.13358902028659958
6225.0,25,0.12961549269677788
6230.0,25,0.133365170465582
6230.0,25,0.12958318663285068
6240.0,25,0.13331006245777594
6240.0,25,0.12953269418953695
6250.0,25,0.13298176895377245
6250.0,25,0.1294610178008247
6260.0,25,0.13319175008403686
6260.0,25,0.12942304961392886
6270.0,25,0.1330587234221895
6270.0,25,0.12923318549748092
6275.0,25,0.13301681580200928
6275.0,25,0.12922971890788879
6280.0,25,0.13336044916804324
6280.0,25,0.12919001076321635
6290.0,25,0.1335244299506106
6290.0,25,0.12984789981353406
6300.0,25,0.13365348887328063
6300.0,25,0.12953467203586055
6310.0,25,0.13408127081314702
6310.0,25,0.13008598444582847
6320.0,25,0.1341011539467569
6320.0,25,0.1302851448238334
6325.0,25,0.13436555733327527
6325.0,25,0.13027214105834425
6330.0,25,0.1346018169476478
6330.0,25,0.13052547011263954
6340.0,25,0.13475504405699698
6340.0,25,0.1309529938284687
6350.0,25,0.13534888548234797
6350.0,25,0.13125574404233858
6360.0,25,0.1356695723898218
6360.0,25,0.13177281369397
6370.0,25,0.13654690652343737
6370.0,25,0.13236289443125757
6375.0,25,0.13697973107927586
6375.0,25,0.1327775801211456
6380.0,25,0.13735875473056552
6380.0,25,0.1327911938952508
6390.0,25,0.13797343343295537
6390.0,25,0.1335226492476291
6400.0,25,0.1384311985609734
6400.0,25,0.134568670584813
6410.0,25,0.13913332688223284
6410.0,25,0.13491773046795674
6420.0,25,0.13969640037242192
6420.0,25,0.1361596124224344
6425.0,25,0.140251095055822
6425.0,25,0.1361799915791076
6430.0,25,0.1407692667531095
6430.0,25,0.13668664499165067
6440.0,25,0.14159898116960667
6440.0,25,0.13767869234582641
6450.0,25,0.14241748652822078
6450.0,25,0.13860112090109622
6460.0,25,0.14310909767439628
6460.0,25,0.13938358065827677
6470.0,25,0.14457410871264414
6470.0,25,0.14016477017306245
6475.0,25,0.1446099899008204
6475.0,25,0.14047972345832124
6480.0,25,0.1448897638272304
6480.0,25,0.1415622084610645
6490.0,25,0.1460338485801289
6490.0,25,0.1418995679843043
6500.0,25,0.14846191299009312
6500.0,25,0.14402285573965962
6525.0,25,0.1502416380271223
6525.0,25,0.14519668254036866
6550.0,25,0.1527496312744817
6550.0,25,0.14897760815290698
6575.0,25,0.1559854302111312
6575.0,25,0.1530334570270278
6600.0,25,0.15969122526991797
6600.0,25,0.15489652435017925
6625.0,25,0.16185955888591527
6625.0,25,0.15774313444019378
6650.0,25,0.16516769896205175
6650.0,25,0.1609781222057422
6675.0,25,0.17001889025933503
6700.0,25,0.17485192275749625
6700.0,25,0.16742944817370625
6725.0,25,0.17491437352165234
6750.0,25,0.177678816894565
6750.0,25,0.1748069951895102
6775.0,25,0.18226219920800485
6800.0,25,0.18682869933735574
6800.0,25,0.1837726457754136
6850.0,25,0.1985728910246051
6850.0,25,0.18759315036840313
6900.0,25,0.21334508800602675
6900.0,25,0.19621491943049826
6950.0,25,0.22252337826946453
6950.0,25,0.20184256136058787
7000.0,25,0.22607677055316394
7000.0,25,0.21010900749960926
7050.0,25,0.2349862430476964
7050.0,25,0.21831664837124615
7100.0,25,0.24371048273743903
7100.0,25,0.22646633442820407
7200.0,25,0.252242655790002
7200.0,25,0.23842499838149175
7300.0,25,0.26874502473642453
7300.0,25,0.2538641622306597
7400.0,25,0.2850025787726941
7400.0,25,0.2726683690233627
7500.0,25,0.30102536855874945
7500.0,25,0.28802132404600567
7600.0,25,0.31682230330259836
7600.0,25,0.3031568113051869
7700.0,25,0.33220098040015394
7700.0,25,0.3178116726290726
7800.0,25,0.3471725046127094
7800.0,25,0.3321584182155767
7900.0,25,0.36194259415330493
7900.0,25,0.34631113454374896
8000.0,25,0.3585248486477028
8000.0,25,0.3602762140379018
8100.0,25,0.39090383356617026
8100.0,25,0.37405956385168354
8200.0,25,0.4051066721590717
8200.0,25,0.38766667839446445
8300.0,25,0.41913149522485055
8300.0,25,0.40110270510951473
8400.0,25,0.41215914399215664
8400.0,25,0.41437245771394754
8500.0,25,0.4251544677641427
8500.0,25,0.4068655503586887
8600.0,25,0.4379934966853055
8600.0,25,0.4398001259521011
8700.0,25,0.47256845807940306
8700.0,25,0.4522087376546962
8800.0,25,0.48536745001180953
8800.0,25,0.4644711866105844
8900.0,25,0.49801821708013205
8900.0,25,0.4765912331626084
9000.0,25,0.4876542137680298
9000.0,25,0.46664671411643166
9200.0,25,0.5351173161665298
9200.0,25,0.4890356631842065
9600.0,25,0.5827142568779119
9600.0,25,0.557725904665558
10000.0,25,0.6283462636306222
10000.0,25,0.5738862341604208
2400.0,28,0.9992460362049238
2600.0,28,0.9148771785840855
2800.0,28,0.8633365520235121
3000.0,28,0.8074068813818904
3200.0,28,0.7494289148220217
3400.0,28,0.702689480347584
3600.0,28,0.6478734122196994
3800.0,28,0.6006472075052844
4000.0,28,0.5469911743610806
4200.0,28,0.5046952767778262
4400.0,28,0.4577468164854589
4600.0,28,0.412177393776915
4700.0,28,0.38945563388164706
4800.0,28,0.3671623610891957
4900.0,28,0.34509620414583775
5000.0,28,0.32319549306079487
5025.0,28,0.3179919281155762
5050.0,28,0.3125668210735698
5075.0,28,0.30714809719126457
5100.0,28,0.3021703320072371
5125.0,28,0.2971062350327617
5150.0,28,0.29185728911513953
5175.0,28,0.2865174608964798
5200.0,28,0.2819696566978489
5225.0,28,0.2769503074313897
5250.0,28,0.27152073444463437
5275.0,28,0.2673815722283903
5300.0,28,0.2624089462675576
5325.0,28,0.2576075984241236
5350.0,28,0.2532688243405869
5375.0,28,0.2487367505588389
5400.0,28,0.2442238340462184
5425.0,28,0.23963701083572436
5450.0,28,0.23538217882193715
5475.0,28,0.231034215191537
5500.0,28,0.22662954357284398
5525.0,28,0.2221273818998145
5550.0,28,0.2177847577691283
5575.0,28,0.21353680329294705
5600.0,28,0.20919714883170748
5625.0,28,0.204538689656981
5650.0,28,0.20021100210997236
5675.0,28,0.19566328729915178
5690.0,28,0.1928182759610791
5700.0,28,0.19093074488313622
5710.0,28,0.1891513767943201
5720.0,28,0.1874796473925484
5725.0,28,0.18650731628084344
5730.0,28,0.1854685261491776
5740.0,28,0.18358888184049582
5750.0,28,0.1818099009627437
5760.0,28,0.17999063323177433
5770.0,28,0.17807316355787628
5775.0,28,0.1771615137151356
5780.0,28,0.17625062030281097
5790.0,28,0.17458414295315616
5800.0,28,0.17258647580816555
5810.0,28,0.17067918478783822
5820.0,28,0.16893945692540951
5825.0,28,0.16801902073790004
5830.0,28,0.16692444333189027
5840.0,28,0.16515493188317176
5850.0,28,0.1635392569245957
5860.0,28,0.16153412537240885
5870.0,28,0.15977439217039108
5875.0,28,0.15897593764951418
5880.0,28,0.15808355761673182
5890.0,28,0.15630412979147273
5900.0,28,0.15468506483413874
5910.0,28,0.1529771567637221
5920.0,28,0.1513875678403952
5925.0,28,0.15073072240001217
5930.0,28,0.14998249552229792
5940.0,28,0.14827587035014184
5950.0,28,0.14703790369145414
5960.0,28,0.14550882925101508
5970.0,28,0.1442728937634732
5975.0,28,0.14370477130424256
5980.0,28,0.14284845893842535
5990.0,28,0.1416159407740389
6000.0,28,0.14046365686335371
6010.0,28,0.13923588792851774
6020.0,28,0.13829405748281548
6025.0,28,0.1376047154324548
6050.0,28,0.13512440891150942
6075.0,28,0.1330070983792574
6100.0,28,0.13118422575771665
6125.0,28,0.12942531039154073
6150.0,28,0.12797060103807584
6175.0,28,0.12687171586332924
6200.0,28,0.12601946778968082
6225.0,28,0.12547855937824806
6250.0,28,0.12515977031484748
6275.0,28,0.12521665126680148
6300.0,28,0.12548451231250718
6325.0,28,0.12609483098492055
6350.0,28,0.12656285889815655
6375.0,28,0.12760738766818114
6400.0,28,0.12922647845856886
6500.0,28,0.13716546390393775
6600.0,28,0.14818435876508756
6800.0,28,0.17040767605476204
7000.0,28,0.20829304970085108
7200.0,28,0.23482474936187664
7400.0,28,0.2653209292198367
7600.0,28,0.2853895534153401
2400.0,29,0.9821476343912408
2600.0,29,0.898527418126053
2800.0,29,0.8479219041812711
3000.0,29,0.7960571387824907
3200.0,29,0.7426431843229181
3400.0,29,0.6972558177826749
3600.0,29,0.6436896151142031
3800.0,29,0.5955273067532975
4000.0,29,0.5489962074087744
4200.0,29,0.5022011321602025
4400.0,29,0.45552941441068884
4600.0,29,0.40930273706596276
4700.0,29,0.3873979836399345
4800.0,29,0.365538331627771
4900.0,29,0.34438416296217567
5000.0,29,0.32258361332121777
5025.0,29,0.3176207973839973
5050.0,29,0.31175713150694856
5075.0,29,0.30683412453491005
5100.0,29,0.3018226020723127
5125.0,29,0.2966292638068152
5150.0,29,0.2913507255416077
5175.0,29,0.2868523530144114
5200.0,29,0.2819761198845996
5225.0,29,0.27724211109370167
5250.0,29,0.2725310814022106
5275.0,29,0.26774746933362387
5300.0,29,0.2627323815836313
5325.0,29,0.258812240396706
5350.0,29,0.2539912687585696
5375.0,29,0.2497568950327438
5400.0,29,0.2453242994796744
5425.0,29,0.2409182931807622
5450.0,29,0.23668054162286858
5475.0,29,0.23215277712807678
5500.0,29,0.22789161859804047
5525.0,29,0.2234454691454811
5550.0,29,0.21914975917170976
5575.0,29,0.21488630620117116
5600.0,29,0.21043503394534963
5625.0,29,0.20582617190339536
5650.0,29,0.20129201902584196
5675.0,29,0.1971412319552498
5690.0,29,0.19411331647964036
5700.0,29,0.1922563999143755
5710.0,29,0.1906086652596793
5720.0,29,0.1887409028302071
5725.0,29,0.18781429993505294
5730.0,29,0.18679253821684239
5740.0,29,0.18503920150581665
5750.0,29,0.18328833674487977
5760.0,29,0.1813523648540434
5770.0,29,0.17946597714458587
5775.0,29,0.17856898331250887
5780.0,29,0.17767277947551285
5790.0,29,0.1758487029560638
5800.0,29,0.17388361425023122
5810.0,29,0.17209258576994568
5820.0,29,0.1703344057758925
5825.0,29,0.16933887669351713
5830.0,29,0.16834419054913013
5840.0,29,0.16652093520672887
5850.0,29,0.16492158848008118
5860.0,29,0.16294874796987185
5870.0,29,0.16121676016284733
5875.0,29,0.16043055212200852
5880.0,29,0.15950635480152275
5890.0,29,0.15767732822556524
5900.0,29,0.15616082936422132
5910.0,29,0.1543997418632158
5920.0,29,0.1528345454638581
5925.0,29,0.15216340580536758
5930.0,29,0.15139026189220986
5940.0,29,0.1497128322942724
5950.0,29,0.1483425786837717
5960.0,29,0.1469183057948903
5970.0,29,0.14554867613827696
5975.0,29,0.14509559540134315
5980.0,29,0.1442650743466407
5990.0,29,0.14305295131448167
6000.0,29,0.14191787849763227
6025.0,29,0.13905423086278043
6050.0,29,0.1364122537356613
6075.0,29,0.13422158158231481
6100.0,29,0.13225597148842025
6125.0,29,0.1307313033666465
6150.0,29,0.12919436502037854
6175.0,29,0.12812240242985884
